FECHA,PROGRESIVA,PIEZOMETRO,COTA_RIO_(M.S.N.M),LECTURA_CUERDA_VIBRANTE,TEMPERATURA_(°C),MCA_1_(FACTOR_G),MCA_2_(FACTOR_G_Y_K),COTA_NF,PRECIPITACIONES_(MM)
02/04/2023,0+950,PE 9,116.536,8929.11,9.9,-0.3203712000000121,-0.2433592000000121,SIN NF,
09/04/2023,0+950,PE 9,116.374,8928.68,9.9,-0.30841290000000404,-0.23140090000000405,SIN NF,
15/04/2023,0+950,PE 9,116.266,8926.42,9.9,-0.24556229999999796,-0.16855029999999796,SIN NF,
23/04/2023,0+950,PE 9,116.266,8930.23,9.9,-0.3515183999999838,-0.2745063999999838,SIN NF,6.5
09/05/2023,0+950,PE 9,115.969,8924.89,9.9,-0.20301299999997977,-0.12600099999997977,SIN NF,
27/05/2023,0+950,PE 9,115.73,8927.17,9.9,-0.266419799999998,-0.18940779999999796,SIN NF,13.8
07/06/2023,0+950,PE 9,115.647,8929.13,11.7,-0.32092739999997366,-0.27057339999997365,SIN NF,
14/06/2023,0+950,PE 9,,8929.59,9.9,-0.33371999999999996,-0.256708,SIN NF,
23/06/2023,0+950,PE 9,115.565,8933.59,9.9,-0.44495999999999997,-0.367948,SIN NF,
30/06/2023,0+950,PE 9,115.354,8930.92,9.9,-0.37070729999999796,-0.29369529999999794,SIN NF,25.4
08/07/2023,0+950,PE 9,115.156,8926.22,9.9,-0.24000029999997774,-0.16298829999997774,SIN NF,
14/07/2023,0+950,PE 9,115.008,8928.25,9.9,-0.29645459999999596,-0.21944259999999594,SIN NF,
29/07/2023,0+950,PE 9,114.831,8941.34,9.9,-0.6604875,-0.5834754999999999,SIN NF,
06/08/2023,0+950,PE 9,114.831,8927.34,9.9,-0.2711475,-0.19413549999999996,SIN NF,
14/08/2023,0+950,PE 9,114.629,8934.93,9.9,-0.4822254000000041,-0.40521340000000405,SIN NF,
23/08/2023,0+950,PE 9,114.391,8933.8,9.9,-0.4508000999999757,-0.37378809999997575,SIN NF,3.8
04/09/2023,0+950,PE 9,114.309,8925.1,9.8,-0.20885310000000606,-0.13036010000000608,SIN NF,
09/09/2023,0+950,PE 9,114.221,8931.99,9.8,-0.4004639999999899,-0.3219709999999899,SIN NF,
15/09/2023,0+950,PE 9,114.221,8938.02,9.8,-0.568158300000008,-0.4896653000000081,SIN NF,
24/09/2023,0+950,PE 9,114.131,8927.77,9.8,-0.28310580000000807,-0.2046128000000081,SIN NF,22.1
01/10/2023,0+950,PE 9,114.069,8933.11,9.8,-0.4316112000000121,-0.35311820000001215,SIN NF,
09/10/2023,0+950,PE 9,114.1,8935.35,9.8,-0.49390560000000605,-0.41541260000000607,SIN NF,
16/10/2023,0+950,PE 9,114.18,8927.77,9.8,-0.28310580000000807,-0.2046128000000081,SIN NF,0.8
29/10/2023,0+950,PE 9,114.254,8935.78,9.8,-0.5058639000000141,-0.4273709000000142,SIN NF,5.6
03/11/2023,0+950,PE 9,114.306,8930.44,9.8,-0.35735850000001007,-0.2788655000000101,SIN NF,
10/11/2023,0+950,PE 9,114.306,8937.12,9.8,-0.5431293000000181,-0.4646363000000182,SIN NF,
17/11/2023,0+950,PE 9,114.328,8940.0,9.8,-0.6232220999999959,-0.544729099999996,SIN NF,5.5
18/03/2019,0+950,PE 11,,8877.3,11.9,0.0739350000000406,0.0876740000000406,115.07393500000003,
25/03/2019,0+950,PE 11,,8879.3,11.9,0.0181350000000406,0.03187400000004059,115.01813500000004,
31/03/2019,0+950,PE 11,,8881.48,11.8,-0.04268699999996752,-0.02769899999996753,SIN NF,
07/04/2019,0+950,PE 11,,8876.46,11.8,0.09737100000004466,0.11235900000004465,115.09737100000004,
11/04/2019,0+950,PE 11,,8874.02,11.8,0.16544700000000812,0.18043500000000812,115.16544700000001,
15/04/2019,0+950,PE 11,,8877.3,11.89,0.0739350000000406,0.08779890000004059,115.07393500000003,
19/04/2019,0+950,PE 11,,8874.87,11.8,0.14173199999999797,0.15671999999999794,115.141732,
26/04/2019,0+950,PE 11,,8877.3,11.8,0.0739350000000406,0.0889230000000406,115.07393500000003,
29/04/2019,0+950,PE 11,,8875.77,11.8,0.11662200000000812,0.13161000000000814,115.116622,
03/05/2019,0+950,PE 11,117.567,8876.46,11.8,0.09737100000004466,0.11235900000004465,115.09737100000004,
07/05/2019,0+950,PE 11,117.493,8876.46,11.8,0.09737100000004466,0.11235900000004465,115.09737100000004,
11/05/2019,0+950,PE 11,,8883.5,11.7,-0.09904499999997969,-0.08280799999997969,SIN NF,
13/05/2019,0+950,PE 11,,8880.85,11.7,-0.02510999999998985,-0.00887299999998984,SIN NF,
16/05/2019,0+950,PE 11,,8886.78,11.7,-0.19055699999999798,-0.17431999999999798,SIN NF,
20/05/2019,0+950,PE 11,,8881.75,11.7,-0.0502199999999797,-0.03398299999997969,SIN NF,
24/05/2019,0+950,PE 11,117.348,8890.33,11.6,-0.28960199999997766,-0.27211599999997765,SIN NF,
27/05/2019,0+950,PE 11,,8888.79,11.6,-0.24663600000000407,-0.22915000000000404,SIN NF,
31/05/2019,0+950,PE 11,117.298,8887.68,11.5,-0.21566699999998784,-0.1969319999999878,SIN NF,
04/06/2019,0+950,PE 11,,8897.17,11.5,-0.48043799999998177,-0.4617029999999817,SIN NF,
08/06/2019,0+950,PE 11,,8898.71,11.4,-0.5234039999999553,-0.5034199999999555,SIN NF,
10/06/2019,0+950,PE 11,,8895.0,11.4,-0.4198949999999797,-0.3999109999999797,SIN NF,
14/06/2019,0+950,PE 11,,8889.01,11.3,-0.2527739999999858,-0.2315409999999858,SIN NF,
17/06/2019,0+950,PE 11,,8894.31,11.2,-0.40064399999996547,-0.37816199999996547,SIN NF,
21/06/2019,0+950,PE 11,,8904.29,11.2,-0.6790860000000041,-0.6566040000000041,SIN NF,
24/06/2019,0+950,PE 11,116.701,8905.35,11.1,-0.7086599999999899,-0.6849289999999899,SIN NF,0.5
28/06/2019,0+950,PE 11,,8903.81,11.0,-0.6656939999999655,-0.6407139999999655,SIN NF,1.3
01/07/2019,0+950,PE 11,,8910.46,10.9,-0.8512289999999553,-0.8249999999999553,SIN NF,0.5
06/07/2019,0+950,PE 11,,8907.8,10.8,-0.7770149999999594,-0.7495369999999595,SIN NF,0.3
08/07/2019,0+950,PE 11,,8910.24,10.8,-0.8450909999999737,-0.8176129999999736,SIN NF,0.0
13/07/2019,0+950,PE 11,116.354,8916.9,10.7,-1.0309049999999695,-1.0021779999999694,SIN NF,1.3
15/07/2019,0+950,PE 11,,8921.59,10.7,-1.1617559999999838,-1.1330289999999836,SIN NF,0.3
19/07/2019,0+950,PE 11,116.255,8926.44,10.6,-1.2970709999999939,-1.2670949999999939,SIN NF,0.3
22/07/2019,0+950,PE 11,,8922.44,10.6,-1.185470999999994,-1.155494999999994,SIN NF,0.0
26/07/2019,0+950,PE 11,115.983,8925.32,10.5,-1.2658229999999717,-1.2345979999999717,SIN NF,0.0
29/07/2019,0+950,PE 11,115.915,8927.34,10.4,-1.3221809999999838,-1.2897069999999837,SIN NF,1.3
02/08/2019,0+950,PE 11,115.862,8927.56,10.4,-1.3283189999999656,-1.2958449999999655,SIN NF,1.5
05/08/2019,0+950,PE 11,,8934.93,10.3,-1.5339419999999877,-1.500218999999988,SIN NF,0.0
09/08/2019,0+950,PE 11,,8922.56,10.4,-1.1888189999999654,-1.1563449999999653,SIN NF,0.0
12/08/2019,0+950,PE 11,115.68,8924.68,10.2,-1.2479669999999878,-1.2129949999999878,SIN NF,0.0
16/08/2019,0+950,PE 11,,8931.99,10.1,-1.4519159999999736,-1.4156949999999735,SIN NF,0.0
19/08/2019,0+950,PE 11,,8926.44,10.1,-1.2970709999999939,-1.2608499999999938,SIN NF,0.0
23/08/2019,0+950,PE 11,115.507,8933.11,10.0,-1.483163999999996,-1.445693999999996,SIN NF,1.5
26/08/2019,0+950,PE 11,,8936.9,10.0,-1.5889049999999696,-1.5514349999999697,SIN NF,0.8
30/08/2019,0+950,PE 11,115.318,8933.8,9.9,-1.5024149999999594,-1.4636959999999595,SIN NF,0.0
03/09/2019,0+950,PE 11,115.167,8926.92,9.2,-1.3104629999999817,-1.2630009999999816,SIN NF,0.3
07/09/2019,0+950,PE 11,,8931.77,9.8,-1.4457779999999918,-1.4058099999999918,SIN NF,0.0
11/09/2019,0+950,PE 11,,8936.69,9.8,-1.583045999999994,-1.543077999999994,SIN NF,0.0
15/09/2019,0+950,PE 11,,8934.66,9.7,-1.5264089999999757,-1.4851919999999756,SIN NF,0.3
20/09/2019,0+950,PE 11,,8940.7,9.6,-1.694925,-1.652459,SIN NF,18.8
27/09/2019,0+950,PE 11,,8936.9,9.5,-1.5889049999999696,-1.5451899999999696,SIN NF,0.0
30/09/2019,0+950,PE 11,,8937.12,9.5,-1.595043000000002,-1.5513280000000018,SIN NF,0.0
04/10/2019,0+950,PE 11,114.958,8934.66,9.5,-1.5264089999999757,-1.4826939999999755,SIN NF,0.0
08/10/2019,0+950,PE 11,,8934.23,9.4,-1.5144119999999677,-1.4694479999999677,SIN NF,0.0
12/10/2019,0+950,PE 11,,8928.25,9.4,-1.3475699999999797,-1.3026059999999797,SIN NF,0.3
17/10/2019,0+950,PE 11,,8927.99,9.3,-1.3403159999999736,-1.2941029999999738,SIN NF,0.0
21/10/2019,0+950,PE 11,,8926.44,9.3,-1.2970709999999939,-1.250857999999994,SIN NF,0.0
24/10/2019,0+950,PE 11,,8930.01,9.3,-1.3966739999999858,-1.3504609999999857,SIN NF,0.0
28/10/2019,0+950,PE 11,,8931.99,9.3,-1.4519159999999736,-1.4057029999999737,SIN NF,0.0
01/11/2019,0+950,PE 11,,8930.65,9.3,-1.4145299999999696,-1.3683169999999696,SIN NF,0.0
04/11/2019,0+950,PE 11,,8934.66,9.3,-1.5264089999999757,-1.4801959999999756,SIN NF,0.0
09/11/2019,0+950,PE 11,115.173,8922.92,9.2,-1.1988629999999818,-1.1514009999999817,SIN NF,0.3
13/11/2019,0+950,PE 11,115.173,8930.23,9.2,-1.4028119999999675,-1.3553499999999674,SIN NF,0.8
17/11/2019,0+950,PE 11,,8936.69,9.2,-1.583045999999994,-1.5355839999999938,SIN NF,10.7
20/11/2019,0+950,PE 11,,8930.23,9.2,-1.4028119999999675,-1.3553499999999674,SIN NF,4.8
25/11/2019,0+950,PE 11,,8932.9,9.3,-1.4773049999999697,-1.4310919999999696,SIN NF,9.1
29/11/2019,0+950,PE 11,115.728,8931.56,9.3,-1.4399189999999655,-1.3937059999999657,SIN NF,1.3
03/12/2019,0+950,PE 11,115.803,8924.68,9.3,-1.2479669999999878,-1.2017539999999878,SIN NF,5.3
07/12/2019,0+950,PE 11,,8927.99,9.3,-1.3403159999999736,-1.2941029999999738,SIN NF,0.0
11/12/2019,0+950,PE 11,116.171,8929.11,9.3,-1.371563999999996,-1.325350999999996,SIN NF,12.2
14/12/2019,0+950,PE 11,116.31,8931.13,9.3,-1.4279219999999573,-1.3817089999999574,SIN NF,1.0
18/12/2019,0+950,PE 11,,8936.26,9.4,-1.571048999999986,-1.526084999999986,SIN NF,0.0
04/01/2020,0+950,PE 11,,8928.89,9.5,-1.3654259999999636,-1.3217109999999634,SIN NF,0.0
09/01/2020,0+950,PE 11,,8932.92,9.5,-1.4778629999999817,-1.4341479999999815,SIN NF,0.0
13/01/2020,0+950,PE 11,117.135,8927.99,9.5,-1.3403159999999736,-1.2966009999999737,SIN NF,1.8
17/01/2020,0+950,PE 11,,8931.56,9.6,-1.4399189999999655,-1.3974529999999656,SIN NF,0.0
21/01/2020,0+950,PE 11,117.311,8926.65,9.6,-1.3029299999999695,-1.2604639999999696,SIN NF,0.0
25/01/2020,0+950,PE 11,,8926.65,9.6,-1.3029299999999695,-1.2604639999999696,SIN NF,2.3
29/01/2020,0+950,PE 11,117.528,8922.01,9.6,-1.173473999999986,-1.1310079999999858,SIN NF,1.0
02/02/2020,0+950,PE 11,,8919.14,9.6,-1.0934009999999634,-1.0509349999999635,SIN NF,0.3
06/02/2020,0+950,PE 11,117.669,8905.62,9.6,-0.7161930000000021,-0.673727000000002,SIN NF,0.0
10/02/2020,0+950,PE 11,,8902.48,9.7,-0.6285869999999676,-0.5873699999999675,SIN NF,0.5
14/02/2020,0+950,PE 11,,8907.59,9.7,-0.7711559999999837,-0.7299389999999838,SIN NF,0.0
19/02/2020,0+950,PE 11,,8907.41,9.7,-0.7661339999999757,-0.7249169999999756,SIN NF,0.5
22/02/2020,0+950,PE 11,,8897.86,9.8,-0.49968899999999594,-0.45972099999999594,SIN NF,0.0
26/02/2020,0+950,PE 11,117.808,8896.96,9.8,-0.4745789999999554,-0.43461099999995545,SIN NF,0.0
01/03/2020,0+950,PE 11,,8892.56,9.9,-0.35181899999996546,-0.3130999999999655,SIN NF,0.0
06/03/2020,0+950,PE 11,,8894.1,9.9,-0.39478499999998984,-0.3560659999999899,SIN NF,0.3
13/03/2020,0+950,PE 11,,8884.4,10.0,-0.12415499999996954,-0.08668499999996955,SIN NF,5.6
22/03/2020,0+950,PE 11,,8882.17,10.1,-0.06193799999998173,-0.025716999999981723,SIN NF,1.0
26/03/2020,0+950,PE 11,,8874.87,10.2,0.14173199999999797,0.17670399999999797,115.141732,0.0
01/04/2020,0+950,PE 11,118.166,8879.48,10.3,0.01311300000003248,0.04683600000003247,115.01311300000003,12.2
10/04/2020,0+950,PE 11,118.117,8871.59,10.4,0.23324400000001624,0.2657180000000163,115.23324400000001,0.0
28/04/2020,0+950,PE 11,117.807,8869.85,10.7,0.28179000000001014,0.31051700000001015,115.28179000000002,1.5
07/05/2020,0+950,PE 11,117.621,8878.2,10.9,0.048825,0.075054,115.048825,0.6
14/05/2020,0+950,PE 11,117.473,8882.81,11.1,-0.07979399999996549,-0.05606299999996549,SIN NF,2.5999999999999996
22/05/2020,0+950,PE 11,117.286,8884.82,11.1,-0.13587299999997157,-0.11214199999997157,SIN NF,1.3
28/05/2020,0+950,PE 11,,8881.96,11.2,-0.056078999999955345,-0.033596999999955336,SIN NF,0.6
06/06/2020,0+950,PE 11,117.213,8896.75,11.2,-0.4687199999999797,-0.4462379999999797,SIN NF,0.0
12/06/2020,0+950,PE 11,117.205,8897.65,11.2,-0.4938299999999695,-0.47134799999996957,SIN NF,0.0
16/06/2020,0+950,PE 11,,8895.21,11.2,-0.42575399999995533,-0.40327199999995533,SIN NF,0.0
24/06/2020,0+950,PE 11,115.995,8897.65,11.2,-0.4938299999999695,-0.47134799999996957,SIN NF,0.0
03/07/2020,0+950,PE 11,,8898.5,11.2,-0.5175449999999797,-0.4950629999999797,SIN NF,0.0
10/07/2020,0+950,PE 11,115.826,8915.35,11.1,-0.9876599999999899,-0.9639289999999899,SIN NF,0.6
21/07/2020,0+950,PE 11,115.69,8908.49,11.1,-0.7962659999999736,-0.7725349999999737,SIN NF,12.0
28/07/2020,0+950,PE 11,115.268,8920.25,11.0,-1.1243699999999797,-1.0993899999999799,SIN NF,0.0
03/08/2020,0+950,PE 11,,8930.65,10.9,-1.4145299999999696,-1.3883009999999696,SIN NF,0.0
14/08/2020,0+950,PE 11,,8939.36,10.8,-1.657538999999996,-1.6300609999999962,SIN NF,2.8
24/08/2020,0+950,PE 11,,8932.25,10.7,-1.4591699999999799,-1.4304429999999797,SIN NF,1.5
30/08/2020,0+950,PE 11,,8922.47,10.6,-1.1863079999999615,-1.1563319999999615,SIN NF,0.0
07/09/2020,0+950,PE 11,,8937.12,10.5,-1.595043000000002,-1.563818000000002,SIN NF,0.0
12/09/2020,0+950,PE 11,,8943.58,10.4,-1.7752769999999776,-1.7428029999999775,SIN NF,1.0
21/09/2020,0+950,PE 11,,8939.57,10.3,-1.6633979999999715,-1.6296749999999713,SIN NF,0.5
25/09/2020,0+950,PE 11,114.013,8936.69,10.3,-1.583045999999994,-1.549322999999994,SIN NF,0.0
21/10/2020,0+950,PE 11,114.423,8936.69,10.0,-1.583045999999994,-1.5455759999999938,SIN NF,0.8
31/10/2020,0+950,PE 11,,8935.99,9.9,-1.5635159999999735,-1.5247969999999735,SIN NF,1.8
02/11/2020,0+950,PE 11,,8936.24,9.9,-1.5704909999999734,-1.5317719999999737,SIN NF,0.0
22/11/2020,0+950,PE 11,114.872,8943.37,9.7,-1.7694180000000022,-1.728201000000002,SIN NF,0.0
05/12/2020,0+950,PE 11,115.677,8928.89,9.7,-1.3654259999999636,-1.3242089999999636,SIN NF,0.0
24/01/2021,0+950,PE 11,116.424,8922.23,9.8,-1.1796119999999677,-1.1396439999999677,SIN NF,0.0
02/02/2021,0+950,PE 11,117.243,8911.79,9.8,-0.8883360000000041,-0.8483680000000042,SIN NF,0.0
12/02/2021,0+950,PE 11,117.266,8906.68,9.9,-0.7457669999999879,-0.7070479999999878,SIN NF,14.8
19/02/2021,0+950,PE 11,117.468,8900.84,10.0,-0.5828309999999838,-0.5453609999999837,SIN NF,0.0
27/02/2021,0+950,PE 11,117.468,8896.06,10.0,-0.4494689999999655,-0.4119989999999654,SIN NF,1.8
03/03/2021,0+950,PE 11,117.657,8889.69,10.1,-0.2717459999999939,-0.2355249999999939,SIN NF,0.0
16/03/2021,0+950,PE 11,117.843,8881.48,10.2,-0.04268699999996752,-0.007714999999967513,SIN NF,0.0
29/03/2021,0+950,PE 11,117.972,8882.17,10.3,-0.06193799999998173,-0.02821499999998174,SIN NF,0.0
05/04/2021,0+950,PE 11,117.866,8876.88,10.4,0.08565300000004263,0.11812700000004261,115.08565300000004,0.0
13/04/2021,0+950,PE 11,117.793,8879.74,10.6,0.00585900000002639,0.035835000000026394,115.00585900000003,0.0
20/04/2021,0+950,PE 11,117.824,8876.46,10.7,0.09737100000004466,0.12609800000004467,115.09737100000004,0.0
26/04/2021,0+950,PE 11,117.721,8881.96,10.8,-0.056078999999955345,-0.028600999999955353,SIN NF,0.0
05/05/2021,0+950,PE 11,117.721,8873.55,11.0,0.1785600000000406,0.2035400000000406,115.17856000000005,0.0
15/05/2021,0+950,PE 11,117.505,8878.63,11.1,0.03682800000004263,0.060559000000042634,115.03682800000004,0.0
26/05/2021,0+950,PE 11,117.394,8886.36,11.3,-0.17883899999999595,-0.15760599999999594,SIN NF,0.0
07/06/2021,0+950,PE 11,116.853,8896.06,11.4,-0.4494689999999655,-0.4294849999999655,SIN NF,0.0
28/06/2021,0+950,PE 11,116.552,8902.06,11.4,-0.6168689999999655,-0.5968849999999655,SIN NF,0.0
16/07/2021,0+950,PE 11,116.446,8917.59,11.3,-1.0501559999999837,-1.0289229999999836,SIN NF,2.1
13/08/2021,0+950,PE 11,115.936,8933.32,11.0,-1.4890229999999716,-1.4640429999999716,SIN NF,0.5
21/08/2021,0+950,PE 11,,8932.9,10.9,-1.4773049999999697,-1.4510759999999696,SIN NF,17.5
28/08/2021,0+950,PE 11,115.14,8938.45,10.9,-1.63215,-1.6059210000000002,SIN NF,3.4000000000000004
16/09/2021,0+950,PE 11,115.019,8940.48,10.6,-1.6887869999999676,-1.6588109999999676,SIN NF,0.8
27/09/2021,0+950,PE 11,114.781,8938.02,10.5,-1.620152999999992,-1.588927999999992,SIN NF,17.6
09/10/2021,0+950,PE 11,114.888,8940.27,10.4,-1.682927999999992,-1.6504539999999919,SIN NF,0.0
18/10/2021,0+950,PE 11,114.651,8939.57,10.3,-1.6633979999999715,-1.6296749999999713,SIN NF,0.0
31/10/2021,0+950,PE 11,114.736,8932.68,10.2,-1.471166999999988,-1.436194999999988,SIN NF,0.3
02/11/2021,0+950,PE 11,115.046,8939.15,10.2,-1.6516799999999696,-1.6167079999999694,SIN NF,0.0
09/11/2021,0+950,PE 11,115.629,8931.56,10.1,-1.4399189999999655,-1.4036979999999655,SIN NF,2.8
17/11/2021,0+950,PE 11,115.744,8934.44,10.1,-1.520270999999994,-1.4840499999999939,SIN NF,0.0
23/11/2021,0+950,PE 11,115.871,8935.78,10.1,-1.557656999999998,-1.521435999999998,SIN NF,0.0
30/11/2021,0+950,PE 11,115.981,8932.9,10.0,-1.4773049999999697,-1.4398349999999696,SIN NF,0.6
03/12/2021,0+950,PE 11,116.068,8929.32,10.0,-1.3774229999999716,-1.3399529999999715,SIN NF,
11/12/2021,0+950,PE 11,,8930.44,10.0,-1.408670999999994,-1.371200999999994,SIN NF,
19/01/2022,0+950,PE 11,117.333,8926.92,10.1,-1.3104629999999817,-1.2742419999999817,SIN NF,6.1
27/01/2022,0+950,PE 11,,8925.32,10.1,-1.2658229999999717,-1.2296019999999717,SIN NF,
11/02/2022,0+950,PE 11,117.602,8916.47,10.2,-1.0189079999999615,-0.9839359999999615,SIN NF,1.8
02/03/2022,0+950,PE 11,117.164,8910.03,10.4,-0.8392319999999979,-0.8067579999999979,SIN NF,21.1
09/03/2022,0+950,PE 11,117.109,8906.26,10.5,-0.7340489999999857,-0.7028239999999858,SIN NF,
18/03/2022,0+950,PE 11,117.075,8897.39,10.6,-0.4865759999999635,-0.4565999999999635,SIN NF,
25/03/2022,0+950,PE 11,117.031,8905.83,10.8,-0.7220519999999776,-0.6945739999999777,SIN NF,
03/04/2022,0+950,PE 11,117.031,8932.9,10.0,-1.4773049999999697,-1.4398349999999696,SIN NF,
03/04/2022,0+950,PE 11,117.031,8903.81,10.9,-0.6656939999999655,-0.6394649999999655,SIN NF,22.4
10/04/2022,0+950,PE 11,116.875,8905.35,11.1,-0.7086599999999899,-0.6849289999999899,SIN NF,
17/04/2022,0+950,PE 11,116.697,8914.45,11.2,-0.96255,-0.940068,SIN NF,0.0
25/04/2022,0+950,PE 11,,8924.25,11.2,-1.2359699999999796,-1.2134879999999797,SIN NF,
30/04/2022,0+950,PE 11,116.404,8916.9,11.3,-1.0309049999999695,-1.0096719999999695,SIN NF,12.3
09/05/2022,0+950,PE 11,116.254,8922.23,11.3,-1.1796119999999677,-1.1583789999999676,SIN NF,9.8
17/05/2022,0+950,PE 11,116.171,8920.25,11.3,-1.1243699999999797,-1.1031369999999798,SIN NF,
23/05/2022,0+950,PE 11,116.171,8930.92,11.4,-1.4220629999999819,-1.4020789999999819,SIN NF,
30/05/2022,0+950,PE 11,115.942,8927.77,11.4,-1.3341779999999919,-1.3141939999999919,SIN NF,0.0
09/06/2022,0+950,PE 11,115.747,8933.11,11.4,-1.483163999999996,-1.4631799999999962,SIN NF,
16/06/2022,0+950,PE 11,115.555,8941.34,11.4,-1.7127809999999837,-1.6927969999999837,SIN NF,2.5
23/06/2022,0+950,PE 11,115.387,8933.11,11.3,-1.483163999999996,-1.461930999999996,SIN NF,
01/07/2022,0+950,PE 11,115.304,8940.7,11.2,-1.694925,-1.672443,SIN NF,4.2
09/07/2022,0+950,PE 11,115.108,8944.01,11.2,-1.7872739999999858,-1.764791999999986,SIN NF,
17/07/2022,0+950,PE 11,,8943.16,11.1,-1.7635589999999757,-1.7398279999999755,SIN NF,1.0
28/07/2022,0+950,PE 11,114.667,8941.34,11.0,-1.7127809999999837,-1.6878009999999837,SIN NF,0.3
05/08/2022,0+950,PE 11,114.191,8934.93,10.9,-1.5339419999999877,-1.5077129999999879,SIN NF,
13/08/2022,0+950,PE 11,114.139,8944.49,10.8,-1.8006659999999737,-1.7731879999999738,SIN NF,3.1
19/08/2022,0+950,PE 11,114.136,8933.8,10.7,-1.5024149999999594,-1.4736879999999593,SIN NF,8.6
29/08/2022,0+950,PE 11,,8932.47,10.6,-1.4653079999999614,-1.4353319999999614,SIN NF,
01/03/2023,0+950,PE 11,116.755,8898.5,10.3,-0.5175449999999797,-0.4838219999999797,SIN NF,23.5
10/03/2023,0+950,PE 11,,8897.17,10.4,-0.48043799999998177,-0.44796399999998177,SIN NF,
18/03/2023,0+950,PE 11,116.743,8885.93,10.6,-0.16684199999998783,-0.13686599999998783,SIN NF,
26/03/2023,0+950,PE 11,116.526,8887.68,10.8,-0.21566699999998784,-0.18818899999998787,SIN NF,1.6
02/04/2023,0+950,PE 11,116.536,8889.93,10.9,-0.2784419999999878,-0.2522129999999878,SIN NF,
09/04/2023,0+950,PE 11,116.374,8892.77,11.1,-0.3576779999999919,-0.3339469999999919,SIN NF,
15/04/2023,0+950,PE 11,116.266,8892.77,11.2,-0.3576779999999919,-0.3351959999999919,SIN NF,
23/04/2023,0+950,PE 11,116.266,8900.24,11.3,-0.5660909999999736,-0.5448579999999736,SIN NF,6.5
09/05/2023,0+950,PE 11,115.969,8893.67,11.5,-0.38278799999998175,-0.36405299999998175,SIN NF,
27/05/2023,0+950,PE 11,115.73,8898.0,11.3,-0.5035949999999797,-0.4823619999999797,SIN NF,13.8
07/06/2023,0+950,PE 11,115.647,8909.13,11.7,-0.8141219999999574,-0.7978849999999574,SIN NF,
14/06/2023,0+950,PE 11,,8907.37,11.7,-0.765018000000002,-0.748781000000002,SIN NF,
23/06/2023,0+950,PE 11,115.565,8915.14,11.7,-0.9818009999999634,-0.9655639999999635,SIN NF,
30/06/2023,0+950,PE 11,115.354,8916.26,11.7,-1.0130489999999859,-0.9968119999999858,SIN NF,25.4
08/07/2023,0+950,PE 11,115.156,8917.11,11.6,-1.036763999999996,-1.019277999999996,SIN NF,
14/07/2023,0+950,PE 11,115.008,8922.65,11.6,-1.1913299999999696,-1.1738439999999695,SIN NF,
29/07/2023,0+950,PE 11,114.831,8943.58,11.4,-1.7752769999999776,-1.7552929999999776,SIN NF,
06/08/2023,0+950,PE 11,114.831,8935.14,11.4,-1.5398009999999633,-1.5198169999999633,SIN NF,
14/08/2023,0+950,PE 11,114.629,8941.82,11.3,-1.7261729999999715,-1.7049399999999715,SIN NF,
23/08/2023,0+950,PE 11,114.391,8941.82,11.1,-1.7261729999999715,-1.7024419999999714,SIN NF,3.8
04/09/2023,0+950,PE 11,114.309,8934.14,11.0,-1.5119009999999635,-1.4869209999999635,SIN NF,
09/09/2023,0+950,PE 11,114.221,8940.7,10.9,-1.694925,-1.6686960000000002,SIN NF,
15/09/2023,0+950,PE 11,114.221,8946.26,10.8,-1.8500489999999858,-1.822570999999986,SIN NF,
24/09/2023,0+950,PE 11,114.131,8938.02,10.7,-1.620152999999992,-1.591425999999992,SIN NF,22.1
01/10/2023,0+950,PE 11,114.069,8942.25,10.6,-1.7381699999999798,-1.70819399999998,SIN NF,
09/10/2023,0+950,PE 11,114.1,8944.14,10.5,-1.7909009999999634,-1.7596759999999636,SIN NF,
16/10/2023,0+950,PE 11,114.18,8938.24,10.4,-1.6262909999999735,-1.5938169999999734,SIN NF,0.8
29/10/2023,0+950,PE 11,114.254,8944.28,10.3,-1.7948069999999978,-1.7610839999999979,SIN NF,5.6
03/11/2023,0+950,PE 11,114.306,8934.02,10.2,-1.5085529999999918,-1.4735809999999918,SIN NF,
10/11/2023,0+950,PE 11,114.306,8940.84,8.5,-1.6988309999999835,-1.6426259999999835,SIN NF,
17/11/2023,0+950,PE 11,114.328,8943.16,10.1,-1.7635589999999757,-1.7273379999999756,SIN NF,5.5
27/01/2019,0+950,PE 13,,8882.38,,-0.2580574999999822,-0.1960522999999822,SIN NF,
08/02/2019,0+950,PE 13,,8883.28,,-0.28258250000002183,-0.2205773000000218,SIN NF,
25/03/2019,0+950,PE 13,,8874.45,11.6,-0.041965000000023796,-0.024086200000023792,SIN NF,
07/04/2019,0+950,PE 13,,8878.84,11.7,-0.16159250000000794,-0.14409410000000794,SIN NF,
11/04/2019,0+950,PE 13,,8878.63,11.6,-0.15586999999998216,-0.13799119999998216,SIN NF,
15/04/2019,0+950,PE 13,,8883.2,11.7,-0.2804025000000238,-0.2629041000000238,SIN NF,
19/04/2019,0+950,PE 13,,8880.64,11.7,-0.2106424999999881,-0.1931440999999881,SIN NF,
26/04/2019,0+950,PE 13,,8883.2,11.7,-0.2804025000000238,-0.2629041000000238,SIN NF,
29/04/2019,0+950,PE 13,,8881.85,11.7,-0.2436150000000139,-0.2261166000000139,SIN NF,
